MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontageNaN,MasVnrAreaNaN
-0.8736160342204271,-1.5559914936168775,0.5981904076258898,0.5214383572568714,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-0.07338225126399735,-1.1905573411354489,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,-0.7725524696579678,0.39123678406568596,-0.34051021582464774,-1.1136248118781011,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,-0.5410172003025284,0.7715991388838308,0.23425383227267293,0.5842809486795059,0.6192913757861682,0.6787335035617424,-1.6943508539763947,2.640161882805701,0.232541730405012,0.13737538656547418,-0.10320610391463131,1.4155584950993916,0.2682898329182469,0.30021129568424243,-0.6357652461587592,-0.8659045324178039,-0.10119701650206231,-1.4243511780936893,-0.8189290943998241,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,0.7818588456512405,-0.9250621166560519,0.2559248961963477,-0.9243112113157019,0.839596482274095,-0.767782879353669,-0.5642111578795755,0.7980602942158965,-1.0069943365928933,0.3063319901925446,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0317315741103643,-1.116628208867403,-0.43181788611828154,-0.10333053085137019,3.180877520552343,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
-0.8736160342204271,-0.046038312144914356,0.6361929836925032,0.9235918309130511,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,-1.9049034499641098,-0.2162604187752995,-0.07338225126399735,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,-0.06318453668168356,0.39123678406568596,-0.4395650595271503,-1.257228936185874,1.953824244757079,-0.11692302957894422,1.0547013211459773,1.0313595264683095,-1.2285525568304854,1.1924943775466499,0.6684551042445189,0.3764606662221298,-0.5410172003025284,0.7715991388838308,0.23425383227267293,0.5842809486795059,-1.5289100810407181,0.7285548776106072,0.28199685541705033,-0.3671121202165456,0.2831279945358568,0.22203017898353195,-0.10320610391463131,1.4155584950993916,0.2682898329182469,0.30021129568424243,0.5851730765629607,-0.8659045324178039,-0.10119701650206231,-0.21105717793613898,-0.8189290943998241,-0.24971861037228732,-1.0273628233099534,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.41617053516554253,-0.28775828882527155,0.2559248961963477,-0.9243112113157019,0.839596482274095,-0.767782879353669,-0.6751754733256394,0.7980602942158965,-1.0069943365928933,0.17735924482169957,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.1051267030071323,0.8499142346243314,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,21.944410485038613,-0.07850529828142637,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
0.06733141428819403,-0.046038312144914356,0.3596929521726444,0.8625791672722004,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-0.7448643560903546,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,-0.7725524696579678,-0.5072842015265535,0.8481479086053832,0.6574927212510958,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,0.5842809486795059,-0.45480935262727495,0.717233561364907,0.28199685541705033,-0.3671121202165456,0.1484103934286187,0.14787277005275737,-0.10320610391463131,0.26761704567721517,0.2682898329182469,0.30021129568424243,-0.5270899257921707,1.1512395370058495,-0.10119701650206231,0.4153437042242798,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.7818588456512405,-0.28775828882527155,0.2559248961963477,0.6236316606467388,0.12445725503216827,-0.767782879353669,0.7673606274731909,-1.4311626711584597,0.30641784773000924,0.243350770496829,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0612373148701488,0.8456899915334759,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-1.183763975211413,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
0.06733141428819403,-0.046038312144914356,0.5207389787793607,0.2223136682116231,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-0.7448643560903546,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,-0.06318453668168356,0.39123678406568596,0.8811661898395508,0.6574927212510958,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,-1.2285525568304854,1.0705997624462524,0.6684551042445189,0.3764606662221298,0.8346179980276811,0.7715991388838308,0.23425383227267293,0.5842809486795059,-0.45480935262727495,0.6972040613935795,0.28199685541705033,-0.3671121202165456,0.2551508527645768,0.147427289538647,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,-0.5337715440048248,1.1489644569369497,-0.10119701650206231,0.36774704103713146,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.41617053516554253,0.3495455390055087,0.2559248961963477,0.6236316606467388,-1.3058211994516853,-0.767782879353669,0.8043487326218788,-1.4311626711584597,0.30641784773000924,0.23952556130925176,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.098890152914465,0.8499142346243314,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
1.4787525870511256,-0.046038312144914356,-1.301022233162664,-1.130843101785419,0.06424925662032364,-1.3817758510759308,-2.5231494320704924,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,1.6053230108018959,-0.04625807252353722,-0.009816352415262995,2.896732673531178,-0.5368172352702778,1.3555513292708847,-0.5072842015265535,0.6830565024345456,0.3702844726355503,-0.48292558239349287,-0.11692302957894422,-1.1329661334247019,-1.2211945010371112,0.3395038110699023,-0.8102664834596023,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,0.5842809486795059,-1.5289100810407181,0.6364566780374568,0.28199685541705033,-0.3671121202165456,0.39699843201842533,0.21427340120436317,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,0.46883167432608364,-0.8659045324178039,-0.10119701650206231,-0.3266701640116788,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,-0.41617053516554253,-0.9250621166560519,0.2559248961963477,-0.9243112113157019,0.839596482274095,-0.767782879353669,0.5824201017297511,-0.31655118847128155,0.30641784773000924,0.2507234886363866,0.13764110184856285,0.07175797783870573,0.3150296230084713,-0.9569751014065936,0.9107521407743063,-0.43181788611828154,-0.10333053085137019,3.203761000434105,-0.06315017346937592,-0.08959195989676072,-1.9206030931647375,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
0.06733141428819403,-0.046038312144914356,0.40075622687657536,0.22663317662957652,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,-1.9049034499641098,-0.2162604187752995,-0.7448643560903546,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,-0.06318453668168356,-0.5072842015265535,0.7160747836687131,0.4660205555073988,-0.48292558239349287,-0.11692302957894422,-1.1329661334247019,-1.2211945010371112,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,0.5842809486795059,1.1563417399928897,-1.4614141230090183,0.28199685541705033,-0.3671121202165456,0.36136452175706063,0.10744938911141627,-0.10320610391463131,0.26761704567721517,0.2682898329182469,0.30021129568424243,-1.1333871481389284,1.1676720746928853,-0.10119701650206231,0.4640755454351794,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.7818588456512405,0.3495455390055087,0.2559248961963477,0.6236316606467388,0.12445725503216827,-0.767782879353669,0.619408206878439,-1.4311626711584597,0.30641784773000924,0.22951807141256877,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.03988076751203,0.9125330494616885,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
-0.8736160342204271,-0.046038312144914356,0.10101769377875562,-0.2159169123670395,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-0.7448643560903546,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,-0.06318453668168356,1.2897577696579254,0.6830565024345456,1.088305094174414,-0.48292558239349287,-0.11692302957894422,-1.1329661334247019,-1.2211945010371112,0.3395038110699023,-0.8102664834596023,0.6684551042445189,-2.209159768371745,0.8346179980276811,-0.31227857353286875,0.23425383227267293,0.5842809486795059,-1.5289100810407181,0.7295024547438935,0.28199685541705033,-0.3671121202165456,0.21426516581931948,0.19536659443094376,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,0.2352273517176694,-0.8659045324178039,-0.10119701650206231,-0.5588118846514512,1.0873340846696231,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0.7818588456512405,-0.28775828882527155,0.2559248961963477,-0.9243112113157019,0.839596482274095,-0.767782879353669,0.5824201017297511,-1.4311626711584597,0.30641784773000924,0.2224598098856329,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.1197896302621264,0.8100801648653464,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,0.7917681379006543,-1.183763975211413,1.6788597429454315,0.31905275358864926,0.2049671295588815,2.237447840622474,-0.08911783744164936
0.06733141428819403,-0.046038312144914356,-0.13262008148993665,-0.11485090790317488,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-0.7448643560903546,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,-0.06318453668168356,-0.5072842015265535,0.8811661898395508,0.6574927212510958,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,0.5842809486795059,1.1563417399928897,-1.4614141230090183,0.28199685541705033,-0.3671121202165456,0.36551977927063123,0.11436818537078945,-0.10320610391463131,0.26761704567721517,0.2682898329182469,0.30021129568424243,-1.0296143598081282,1.148762989673482,-0.10119701650206231,0.08878270595821973,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.7818588456512405,0.3495455390055087,0.2559248961963477,0.6236316606467388,-1.3058211994516853,-0.767782879353669,0.8043487326218788,-1.4311626711584597,0.30641784773000924,0.2123784098171812,0.13764110184856285,0.07175797783870573,0.3150296230084713,-0.9569751014065936,0.9041575910865645,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-0.4469248572580886,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
-0.8736160342204271,-0.046038312144914356,0.7836513126883354,0.2608509772885975,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-0.7448643560903546,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,0.6461833962946006,-0.5072842015265535,0.6170199399662105,0.27454838976370183,-0.48292558239349287,-0.11692302957894422,-1.1329661334247019,-1.2211945010371112,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,-1.1533819032771706,-0.45480935262727495,0.701349641337743,0.28199685541705033,-0.3671121202165456,0.3439436620326562,0.21747470778293546,-0.10320610391463131,0.26761704567721517,0.2682898329182469,0.30021129568424243,0.6130108266090523,-0.8659045324178039,-0.10119701650206231,-0.18339372067523804,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,1.2325988725051025,-1.0458012732222097,-0.20769847452544338,-0.41617053516554253,-0.9250621166560519,0.2559248961963477,0.6236316606467388,-0.5906819722097585,-0.767782879353669,0.5084438914323751,0.7980602942158965,0.30641784773000924,0.2507234886363866,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0541911796628434,-1.116628208867403,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
-0.8736160342204271,-0.046038312144914356,0.18969543993148819,-0.11531781717100369,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,-1.9049034499641098,-0.2162604187752995,-0.07338225126399735,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,-1.4819204026342518,-0.5072842015265535,-0.04334568471713999,-0.682812438954783,-0.48292558239349287,-0.11692302957894422,-0.195394367180125,-0.09491748728440086,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,-0.5410172003025284,0.7715991388838308,0.23425383227267293,0.5842809486795059,-1.5289100810407181,0.7184293798947361,-0.7061769992796723,2.5743026437703147,-3.3170642491621747,0.13737538656547418,-0.10320610391463131,1.4155584950993916,0.2682898329182469,0.30021129568424243,-0.6845367870402237,-0.8659045324178039,-0.10119701650206231,-1.472817359250169,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,0.7818588456512405,-1.562365944486832,0.2559248961963477,-0.9243112113157019,0.839596482274095,-0.767782879353669,-0.231318211541384,-1.4311626711584597,0.30641784773000924,0.25631632351164324,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0700584246998912,-1.116628208867403,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,1.6788597429454315,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936
