MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontageNaN,MasVnrAreaNaN,SalePrice
0.06733141428819403,-0.046038312144914356,-0.03701329945799465,-0.10367830306590155,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-1.2484759347101226,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,-1.2285525568304854,1.2355726603629056,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,0.5842809486795059,-0.45480935262727495,0.7088941096884068,0.28199685541705033,-0.3671121202165456,0.15965215628235954,0.13119715397186416,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,-0.7772021003635603,1.1647031390552032,-0.10119701650206231,0.5646875602053765,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.41617053516554253,0.986849366836289,0.2559248961963477,-0.9243112113157019,0.839596482274095,-0.767782879353669,0.9892892583653186,-0.31655118847128155,0.30641784773000924,0.2628218512350094,0.13764110184856285,0.07175797783870573,0.3150296230084713,-0.9569751014065936,0.888887943860365,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,0.15764552917621685,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936,208500
-0.8736160342204271,-0.046038312144914356,0.5981904076258898,0.1465709431179805,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,-0.6581740395503796,-0.2162604187752995,1.9410640632150744,-1.1905573411354489,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,-0.06318453668168356,2.188278755250165,0.15476400268786517,-0.39560419033923755,-0.48292558239349287,-0.11692302957894422,-0.5079182892616506,-0.6580559941607561,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,-0.5410172003025284,-0.31227857353286875,0.23425383227267293,-1.1533819032771706,-1.5289100810407181,0.7328008267883626,0.28199685541705033,-0.3671121202165456,0.23881055941922977,0.2113491646911735,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,0.42497199623521303,-0.8659045324178039,-0.10119701650206231,-0.37025523566203744,-0.8189290943998241,3.8225083375422755,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0.7818588456512405,-0.28775828882527155,0.2559248961963477,0.6236316606467388,0.12445725503216827,-0.767782879353669,-0.009389580649256239,-0.31655118847128155,0.30641784773000924,0.236262526702968,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0854500305646968,-1.116628208867403,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-0.4469248572580886,-0.6029615777083905,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936,181500
0.06733141428819403,-0.046038312144914356,0.10101769377875562,0.45763543448709487,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-1.2484759347101226,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,0.9802210335420534,0.8489648869947928,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,-1.2285525568304854,1.2218018039921739,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,-0.28455047729883237,-0.45480935262727495,0.681502029974756,0.28199685541705033,-0.3671121202165456,0.29139818196121003,0.14608505206104422,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,-0.5539033300021714,1.165654735226468,-0.10119701650206231,0.6985146837043658,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.41617053516554253,-0.28775828882527155,0.2559248961963477,0.6236316606467388,0.12445725503216827,-0.767782879353669,0.9153130480679427,-0.31655118847128155,0.30641784773000924,0.27858604443598556,0.13764110184856285,0.07175797783870573,0.3150296230084713,-0.9569751014065936,0.8613066071634735,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,1.0267533786485603,0.15764552917621685,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936,223500
0.3025682764153493,-0.046038312144914356,-0.28187739203288487,0.13632939310758105,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,-1.9049034499641098,-0.2162604187752995,-1.0806054085035333,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,-1.859351152596354,-0.682812438954783,-0.48292558239349287,-0.11692302957894422,1.0547013211459773,1.3129287799064873,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,-1.9166523986327382,0.7715991388838308,-2.620806444988006,0.5842809486795059,-1.5289100810407181,0.6220144249988329,0.28199685541705033,-0.3671121202165456,0.3184967304282891,0.10554633289164116,-0.10320610391463131,0.26761704567721517,0.2682898329182469,0.30021129568424243,-0.4188749441615106,1.156390665593286,-0.10119701650206231,0.5772599571997303,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,-0.41617053516554253,0.3495455390055087,0.2559248961963477,0.6236316606467388,-1.3058211994516853,1.3020931075623874,0.8043487326218788,0.7980602942158965,1.6198300320529118,0.2868419350641466,0.13764110184856285,0.07175797783870573,0.3150296230084713,-0.9569751014065936,0.8478322903505955,2.3931697568135983,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,-1.3635686845929977,0.31905275358864926,-3.5054145832000367,-0.4469377930713203,-0.08911783744164936,140000
0.06733141428819403,-0.046038312144914356,0.7474477181689005,0.9226293205286896,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,-0.6581740395503796,-0.2162604187752995,0.4302293273557706,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,1.3555513292708847,-0.5072842015265535,0.9472027523078859,0.7532288041229442,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,-1.2285525568304854,1.2774825252602153,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-0.31227857353286875,0.23425383227267293,-2.022213329255509,-0.45480935262727495,0.7033937834674475,0.28199685541705033,-0.3671121202165456,0.30644775982748707,0.191260066359338,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,0.12366210491965819,1.1789881019753221,-0.10119701650206231,1.3373175048657173,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.20769847452544338,-0.41617053516554253,1.6241531946670693,0.2559248961963477,0.6236316606467388,0.12445725503216827,-0.767782879353669,0.8783249429192548,-0.31655118847128155,1.6198300320529118,0.32690351999541784,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0541911796628434,0.9125330494616885,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,2.132012055578547,0.15764552917621685,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936,250000
-0.16790544783896125,-0.046038312144914356,0.7836513126883354,0.9025846284320254,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,-0.24125277747058665,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-1.582509267138106,-0.7725524696579678,-0.5072842015265535,0.7160747836687131,0.513888596943323,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,4.96152359301831,-0.31227857353286875,0.23425383227267293,0.5842809486795059,-0.45480935262727495,0.7115470946646184,0.28199685541705033,-0.3671121202165456,0.0540290457122656,0.11619199655635346,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,-1.0022596054520538,1.1366513384677888,-0.10119701650206231,-0.13557306419830512,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,1.2325988725051025,-2.2615296350444445,-0.20769847452544338,0.7818588456512405,-0.9250621166560519,0.2559248961963477,-0.9243112113157019,0.839596482274095,-0.767782879353669,0.619408206878439,0.7980602942158965,0.30641784773000924,0.24271989532061972,0.13764110184856285,0.07175797783870573,0.3150296230084713,0.9426503666214413,0.8364399178114591,-0.43181788611828154,12.603223215547768,-0.31002108018513963,-0.06315017346937592,1.14431217701962,1.3951729376252227,0.9182526360608242,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936,143000
-0.8736160342204271,-0.046038312144914356,0.40075622687657536,0.24303888861200945,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,1.4374524845953065,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,1.3555513292708847,-0.5072842015265535,1.0792758772445559,0.9925690113025655,-0.48292558239349287,-0.11692302957894422,0.7421773990644517,0.749790273030132,1.9075601789702898,1.231787449618607,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-2.4800339983662676,0.23425383227267293,-2.022213329255509,-0.45480935262727495,0.7574727863068451,0.28199685541705033,-0.3671121202165456,0.2524423271015282,0.2711584277120704,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,1.3366918422251644,-0.8659045324178039,-0.10119701650206231,0.5357563116684322,1.0873340846696231,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,-0.41617053516554253,0.3495455390055087,0.2559248961963477,0.6236316606467388,-1.3058211994516853,-0.767782879353669,1.0262773635140066,-0.31655118847128155,0.30641784773000924,0.2854172742562195,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0743693076448582,0.8838755735942749,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936,307000
0.06733141428819403,-0.046038312144914356,0.10101769377875562,0.3001574770880001,0.06424925662032364,-1.3817758510759308,0.3166705764946771,-0.03086302155031355,-1.9049034499641098,-0.2162604187752995,0.2623588011491813,2.242340464700286,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,0.39123678406568596,0.05570915898536259,-0.5392083146470102,-0.48292558239349287,-0.11692302957894422,-1.1329661334247019,-1.2211945010371112,1.9075601789702898,1.2502113181788064,0.6684551042445189,0.3764606662221298,-0.5410172003025284,-0.31227857353286875,0.23425383227267293,-0.28455047729883237,-1.5289100810407181,0.7232834031987904,-3.67069856336984,2.478594976703064,0.20487040100147924,0.1842911586674734,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,0.019137711413341876,1.1742968980128563,-0.10119701650206231,1.182259431273738,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.7818588456512405,0.3495455390055087,0.2559248961963477,2.1715745326091795,0.12445725503216827,-0.767782879353669,-0.12035389609532011,-0.31655118847128155,0.30641784773000924,0.24397903334598728,0.13764110184856285,0.07175797783870573,0.3150296230084713,1.0685613632762478,0.9781084239197642,2.3757594013908427,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,0.5273601085614298,1.7635924966018848,0.9182526360608242,0.31905275358864926,0.2049671295588815,2.237447840622474,-0.08911783744164936,200000
-0.16790544783896125,1.463914869327049,-0.7790501058797936,-0.7363868390490809,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,0.5885553708633506,-0.2162604187752995,0.7659703797689492,-2.3348566097473604,-0.009816352415262995,-0.41917425746392345,-1.582509267138106,0.6461833962946006,-0.5072842015265535,-1.3310586528496735,-1.6401732676732679,-0.48292558239349287,-0.11692302957894422,-2.0705378996692785,1.3129287799064873,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,-1.9166523986327382,0.7715991388838308,0.23425383227267293,0.5842809486795059,1.1563417399928897,-1.4614141230090183,0.28199685541705033,-0.3671121202165456,0.3888081066479689,0.15314488977939963,-0.10320610391463131,0.26761704567721517,0.2682898329182469,-2.563569005303677,-0.22828262902545451,1.1560288789671476,-0.10119701650206231,0.6777671518767842,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,4.455931118857386,0.7818588456512405,0.986849366836289,-4.019009421383839,2.1715745326091795,0.12445725503216827,1.3020931075623874,-1.6738543123402143,0.7980602942158965,0.30641784773000924,0.23887854428917604,-4.198053606381162,0.07175797783870573,0.3150296230084713,1.00031382305051,-1.116628208867403,2.3652676251468105,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,0.15764552917621685,0.31905275358864926,-3.5054145832000367,-0.4469377930713203,-0.08911783744164936,129900
3.1254106219412128,-0.046038312144914356,-0.8396296702700052,-0.3586163684120494,0.06424925662032364,0.746669378101189,0.3166705764946771,-0.03086302155031355,-1.9049034499641098,-0.2162604187752995,-1.5842169871233012,-2.3348566097473604,-9.561127252465626,0.40980247528485203,-1.059663251204192,-0.7725524696579678,0.39123678406568596,-1.0669124029763333,-1.6401732676732679,-0.48292558239349287,-0.11692302957894422,-0.5079182892616506,-0.6580559941607561,0.3395038110699023,-0.8102664834596023,0.6684551042445189,0.3764606662221298,-1.9166523986327382,0.7715991388838308,0.23425383227267293,0.5842809486795059,-0.45480935262727495,0.7225970146302831,0.28199685541705033,-0.3671121202165456,0.15109656745997743,0.16143496399265905,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.30021129568424243,-0.06594810297131024,-0.8659045324178039,-0.10119701650206231,-0.8581016729793973,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,4.455931118857386,0.7818588456512405,-0.9250621166560519,0.2559248961963477,2.1715745326091795,0.12445725503216827,-0.767782879353669,-1.3779494711507108,-0.31655118847128155,-1.0069943365928933,0.11363566550042765,-2.7528220369712537,0.07175797783870573,0.3150296230084713,-0.9569751014065936,0.6875302544496411,-0.43181788611828154,-0.10333053085137019,-0.31002108018513963,-0.06315017346937592,-0.08959195989676072,-1.9206030931647375,0.15764552917621685,0.31905275358864926,0.2049671295588815,-0.4469377930713203,-0.08911783744164936,118000
